40.8255989,15.2745229
40.8256894,15.2743343
40.8256096,15.2744197
40.8256602,15.2743098
40.8255803,15.2743892
40.8256342,15.2742712
40.8255542,15.2743445
40.8256034,15.2742326
40.8255295,15.2743079
40.8255989,15.2745229
40.8255989,15.2745229
